,Player_Name,Country,Overs,Maidens,Runs,Wkts,Econ,Inns,Oppn,Ground,Date
2299,B Lee ,AUS,8.0,0,48,2,6.00,2,v England,Nottingham,17 Sep 2009
2300,NW Bracken ,AUS,10.0,0,42,2,4.20,2,v England,Nottingham,17 Sep 2009
2301,PM Siddle ,AUS,8.0,1,22,1,2.75,2,v England,Nottingham,17 Sep 2009
2302,JR Hopes ,AUS,9.0,0,32,3,3.55,2,v England,Nottingham,17 Sep 2009
2303,NM Hauritz ,AUS,6.0,0,38,0,6.33,2,v England,Nottingham,17 Sep 2009
2304,MEK Hussey ,AUS,DNB,-,-,-,-,2,v England,Nottingham,17 Sep 2009
2305,TD Paine ,AUS,DNB,-,-,-,-,2,v England,Nottingham,17 Sep 2009
2306,SR Watson ,AUS,DNB,-,-,-,-,2,v England,Nottingham,17 Sep 2009
2307,RT Ponting ,AUS,DNB,-,-,-,-,2,v England,Nottingham,17 Sep 2009
2308,CL White ,AUS,DNB,-,-,-,-,2,v England,Nottingham,17 Sep 2009
2309,CJ Ferguson ,AUS,DNB,-,-,-,-,2,v England,Nottingham,17 Sep 2009
2310,JM Anderson ,ENG,7.0,0,36,1,5.14,1,v Australia,Chester-le-Street,20 Sep 2009
2311,G Onions ,ENG,9.0,1,28,1,3.11,1,v Australia,Chester-le-Street,20 Sep 2009
2312,TT Bresnan ,ENG,6.5,0,25,1,3.65,1,v Australia,Chester-le-Street,20 Sep 2009
2313,PD Collingwood ,ENG,7.0,0,37,0,5.28,1,v Australia,Chester-le-Street,20 Sep 2009
2314,GP Swann ,ENG,10.0,1,28,5,2.80,1,v Australia,Chester-le-Street,20 Sep 2009
2315,RS Bopara ,ENG,1.0,0,7,0,7.00,1,v Australia,Chester-le-Street,20 Sep 2009
2316,OA Shah ,ENG,5.0,1,14,1,2.80,1,v Australia,Chester-le-Street,20 Sep 2009
2317,EJG Morgan ,ENG,DNB,-,-,-,-,1,v Australia,Chester-le-Street,20 Sep 2009
2318,MJ Prior ,ENG,DNB,-,-,-,-,1,v Australia,Chester-le-Street,20 Sep 2009
2319,JL Denly ,ENG,DNB,-,-,-,-,1,v Australia,Chester-le-Street,20 Sep 2009
2320,AJ Strauss ,ENG,DNB,-,-,-,-,1,v Australia,Chester-le-Street,20 Sep 2009
2321,B Lee ,AUS,10.0,3,33,1,3.30,2,v England,Chester-le-Street,20 Sep 2009
2322,BW Hilfenhaus ,AUS,6.0,1,38,1,6.33,2,v England,Chester-le-Street,20 Sep 2009
2323,MG Johnson ,AUS,5.0,0,29,0,5.80,2,v England,Chester-le-Street,20 Sep 2009
2324,NM Hauritz ,AUS,8.0,0,30,1,3.75,2,v England,Chester-le-Street,20 Sep 2009
2325,JR Hopes ,AUS,6.0,1,29,1,4.83,2,v England,Chester-le-Street,20 Sep 2009
2326,SR Watson ,AUS,5.0,0,12,1,2.40,2,v England,Chester-le-Street,20 Sep 2009
2327,TD Paine ,AUS,DNB,-,-,-,-,2,v England,Chester-le-Street,20 Sep 2009
2328,MJ Clarke ,AUS,DNB,-,-,-,-,2,v England,Chester-le-Street,20 Sep 2009
2329,RT Ponting ,AUS,DNB,-,-,-,-,2,v England,Chester-le-Street,20 Sep 2009
2330,CL White ,AUS,DNB,-,-,-,-,2,v England,Chester-le-Street,20 Sep 2009
2331,MEK Hussey ,AUS,DNB,-,-,-,-,2,v England,Chester-le-Street,20 Sep 2009
2332,DW Steyn ,SA,9.0,2,47,3,5.22,1,v Sri Lanka,Centurion,22 Sep 2009
2333,WD Parnell ,SA,10.0,0,79,3,7.90,1,v Sri Lanka,Centurion,22 Sep 2009
2334,JH Kallis ,SA,7.0,0,43,0,6.14,1,v Sri Lanka,Centurion,22 Sep 2009
2335,JA Morkel ,SA,4.0,0,39,0,9.75,1,v Sri Lanka,Centurion,22 Sep 2009
2336,J Botha ,SA,9.0,0,53,0,5.88,1,v Sri Lanka,Centurion,22 Sep 2009
2337,RE van der Merwe ,SA,10.0,0,42,0,4.20,1,v Sri Lanka,Centurion,22 Sep 2009
2338,JP Duminy ,SA,1.0,0,11,1,11.00,1,v Sri Lanka,Centurion,22 Sep 2009
2339,MV Boucher ,SA,DNB,-,-,-,-,1,v Sri Lanka,Centurion,22 Sep 2009
2340,GC Smith ,SA,DNB,-,-,-,-,1,v Sri Lanka,Centurion,22 Sep 2009
2341,HM Amla ,SA,DNB,-,-,-,-,1,v Sri Lanka,Centurion,22 Sep 2009
2342,AB de Villiers ,SA,DNB,-,-,-,-,1,v Sri Lanka,Centurion,22 Sep 2009
2343,SL Malinga ,SL,7.4,0,43,2,5.60,2,v South Africa,Centurion,22 Sep 2009
2344,KMDN Kulasekara ,SL,7.0,0,44,0,6.28,2,v South Africa,Centurion,22 Sep 2009
2345,AD Mathews ,SL,8.0,1,43,2,5.37,2,v South Africa,Centurion,22 Sep 2009
2346,M Muralitharan ,SL,8.0,0,46,0,5.75,2,v South Africa,Centurion,22 Sep 2009
2347,BAW Mendis ,SL,7.0,0,30,3,4.28,2,v South Africa,Centurion,22 Sep 2009
2348,TM Dilshan ,SL,DNB,-,-,-,-,2,v South Africa,Centurion,22 Sep 2009
2349,ST Jayasuriya ,SL,DNB,-,-,-,-,2,v South Africa,Centurion,22 Sep 2009
2350,TT Samaraweera ,SL,DNB,-,-,-,-,2,v South Africa,Centurion,22 Sep 2009
2351,SHT Kandamby ,SL,DNB,-,-,-,-,2,v South Africa,Centurion,22 Sep 2009
2352,DPMD Jayawardene ,SL,DNB,-,-,-,-,2,v South Africa,Centurion,22 Sep 2009
2353,KC Sangakkara ,SL,DNB,-,-,-,-,2,v South Africa,Centurion,22 Sep 2009
2354,Mohammad Amir ,PAK,7.0,1,24,3,3.42,1,v West Indies,Johannesburg,23 Sep 2009
2355,Naved-ul-Hasan ,PAK,7.0,0,26,1,3.71,1,v West Indies,Johannesburg,23 Sep 2009
2356,Umar Gul ,PAK,8.0,2,28,3,3.50,1,v West Indies,Johannesburg,23 Sep 2009
2357,Shahid Afridi ,PAK,8.3,0,39,1,4.58,1,v West Indies,Johannesburg,23 Sep 2009
2358,Saeed Ajmal ,PAK,4.0,0,16,2,4.00,1,v West Indies,Johannesburg,23 Sep 2009
2359,Umar Akmal ,PAK,DNB,-,-,-,-,1,v West Indies,Johannesburg,23 Sep 2009
2360,Kamran Akmal ,PAK,DNB,-,-,-,-,1,v West Indies,Johannesburg,23 Sep 2009
2361,Mohammad Yousuf ,PAK,DNB,-,-,-,-,1,v West Indies,Johannesburg,23 Sep 2009
2362,Misbah-ul-Haq ,PAK,DNB,-,-,-,-,1,v West Indies,Johannesburg,23 Sep 2009
2363,Imran Nazir ,PAK,DNB,-,-,-,-,1,v West Indies,Johannesburg,23 Sep 2009
2364,Shoaib Malik ,PAK,DNB,-,-,-,-,1,v West Indies,Johannesburg,23 Sep 2009
2365,DJG Sammy ,WI,7.0,0,29,0,4.14,2,v Pakistan,Johannesburg,23 Sep 2009
2366,GC Tonge ,WI,10.0,3,25,4,2.50,2,v Pakistan,Johannesburg,23 Sep 2009
2367,TL Best ,WI,6.3,0,50,0,7.69,2,v Pakistan,Johannesburg,23 Sep 2009
2368,DE Bernard ,WI,7.0,0,28,1,4.00,2,v Pakistan,Johannesburg,23 Sep 2009
2369,ADS Fletcher ,WI,DNB,-,-,-,-,2,v Pakistan,Johannesburg,23 Sep 2009
2370,DS Smith ,WI,DNB,-,-,-,-,2,v Pakistan,Johannesburg,23 Sep 2009
2371,NO Miller ,WI,DNB,-,-,-,-,2,v Pakistan,Johannesburg,23 Sep 2009
2372,DM Richards ,WI,DNB,-,-,-,-,2,v Pakistan,Johannesburg,23 Sep 2009
2373,FL Reifer ,WI,DNB,-,-,-,-,2,v Pakistan,Johannesburg,23 Sep 2009
2374,CAK Walton ,WI,DNB,-,-,-,-,2,v Pakistan,Johannesburg,23 Sep 2009
2375,TM Dowlin ,WI,DNB,-,-,-,-,2,v Pakistan,Johannesburg,23 Sep 2009
2376,DW Steyn ,SA,9.5,1,32,2,3.25,1,v New Zealand,Centurion,24 Sep 2009
2377,WD Parnell ,SA,8.0,0,57,5,7.12,1,v New Zealand,Centurion,24 Sep 2009
2378,JH Kallis ,SA,8.0,0,24,0,3.00,1,v New Zealand,Centurion,24 Sep 2009
2379,JA Morkel ,SA,3.0,0,13,0,4.33,1,v New Zealand,Centurion,24 Sep 2009
2380,J Botha ,SA,9.0,1,44,1,4.88,1,v New Zealand,Centurion,24 Sep 2009
2381,RE van der Merwe ,SA,10.0,1,35,2,3.50,1,v New Zealand,Centurion,24 Sep 2009
2382,JP Duminy ,SA,DNB,-,-,-,-,1,v New Zealand,Centurion,24 Sep 2009
2383,HM Amla ,SA,DNB,-,-,-,-,1,v New Zealand,Centurion,24 Sep 2009
2384,AB de Villiers ,SA,DNB,-,-,-,-,1,v New Zealand,Centurion,24 Sep 2009
2385,MV Boucher ,SA,DNB,-,-,-,-,1,v New Zealand,Centurion,24 Sep 2009
2386,GC Smith ,SA,DNB,-,-,-,-,1,v New Zealand,Centurion,24 Sep 2009
2387,KD Mills ,NZ,8.1,0,45,1,5.51,2,v South Africa,Centurion,24 Sep 2009
2388,SE Bond ,NZ,10.0,0,51,1,5.10,2,v South Africa,Centurion,24 Sep 2009
2389,DR Tuffey ,NZ,9.0,1,52,2,5.77,2,v South Africa,Centurion,24 Sep 2009
2390,DL Vettori ,NZ,10.0,1,34,1,3.40,2,v South Africa,Centurion,24 Sep 2009
2391,JD Ryder ,NZ,2.0,0,15,0,7.50,2,v South Africa,Centurion,24 Sep 2009
2392,MJ Guptill ,NZ,1.0,0,13,0,13.00,2,v South Africa,Centurion,24 Sep 2009
2393,GD Elliott ,NZ,1.0,0,5,0,5.00,2,v South Africa,Centurion,24 Sep 2009
2394,LRPL Taylor ,NZ,DNB,-,-,-,-,2,v South Africa,Centurion,24 Sep 2009
2395,NT Broom ,NZ,DNB,-,-,-,-,2,v South Africa,Centurion,24 Sep 2009
2396,BB McCullum ,NZ,DNB,-,-,-,-,2,v South Africa,Centurion,24 Sep 2009
2397,GJ Hopkins ,NZ,DNB,-,-,-,-,2,v South Africa,Centurion,24 Sep 2009
2398,JM Anderson ,ENG,9.3,2,20,3,2.10,1,v Sri Lanka,Johannesburg,25 Sep 2009
2399,G Onions ,ENG,10.0,0,58,2,5.80,1,v Sri Lanka,Johannesburg,25 Sep 2009
2400,SCJ Broad ,ENG,10.0,0,49,3,4.90,1,v Sri Lanka,Johannesburg,25 Sep 2009
2401,LJ Wright ,ENG,6.0,0,34,1,5.66,1,v Sri Lanka,Johannesburg,25 Sep 2009
2402,PD Collingwood ,ENG,8.0,0,24,0,3.00,1,v Sri Lanka,Johannesburg,25 Sep 2009
2403,GP Swann ,ENG,4.0,0,23,0,5.75,1,v Sri Lanka,Johannesburg,25 Sep 2009
2404,EJG Morgan ,ENG,DNB,-,-,-,-,1,v Sri Lanka,Johannesburg,25 Sep 2009
2405,AJ Strauss ,ENG,DNB,-,-,-,-,1,v Sri Lanka,Johannesburg,25 Sep 2009
2406,OA Shah ,ENG,DNB,-,-,-,-,1,v Sri Lanka,Johannesburg,25 Sep 2009
2407,JL Denly ,ENG,DNB,-,-,-,-,1,v Sri Lanka,Johannesburg,25 Sep 2009
2408,MJ Prior ,ENG,DNB,-,-,-,-,1,v Sri Lanka,Johannesburg,25 Sep 2009
2409,SL Malinga ,SL,9.0,0,43,1,4.77,2,v England,Johannesburg,25 Sep 2009
2410,KMDN Kulasekara ,SL,9.0,1,42,2,4.66,2,v England,Johannesburg,25 Sep 2009
2411,AD Mathews ,SL,8.0,2,26,0,3.25,2,v England,Johannesburg,25 Sep 2009
2412,BAW Mendis ,SL,9.0,0,35,0,3.88,2,v England,Johannesburg,25 Sep 2009
2413,M Muralitharan ,SL,10.0,0,60,1,6.00,2,v England,Johannesburg,25 Sep 2009
2414,SHT Kandamby ,SL,DNB,-,-,-,-,2,v England,Johannesburg,25 Sep 2009
2415,DPMD Jayawardene ,SL,DNB,-,-,-,-,2,v England,Johannesburg,25 Sep 2009
2416,KC Sangakkara ,SL,DNB,-,-,-,-,2,v England,Johannesburg,25 Sep 2009
2417,TM Dilshan ,SL,DNB,-,-,-,-,2,v England,Johannesburg,25 Sep 2009
2418,ST Jayasuriya ,SL,DNB,-,-,-,-,2,v England,Johannesburg,25 Sep 2009
2419,TT Samaraweera ,SL,DNB,-,-,-,-,2,v England,Johannesburg,25 Sep 2009
2420,KAJ Roach ,WI,10.0,0,73,2,7.30,1,v Australia,Johannesburg,26 Sep 2009
2421,GC Tonge ,WI,10.0,1,55,0,5.50,1,v Australia,Johannesburg,26 Sep 2009
2422,DJG Sammy ,WI,10.0,0,53,1,5.30,1,v Australia,Johannesburg,26 Sep 2009
2423,DE Bernard ,WI,10.0,0,63,2,6.30,1,v Australia,Johannesburg,26 Sep 2009
2424,NO Miller ,WI,10.0,1,24,2,2.40,1,v Australia,Johannesburg,26 Sep 2009
2425,DS Smith ,WI,DNB,-,-,-,-,1,v Australia,Johannesburg,26 Sep 2009
2426,DM Richards ,WI,DNB,-,-,-,-,1,v Australia,Johannesburg,26 Sep 2009
2427,FL Reifer ,WI,DNB,-,-,-,-,1,v Australia,Johannesburg,26 Sep 2009
2428,CAK Walton ,WI,DNB,-,-,-,-,1,v Australia,Johannesburg,26 Sep 2009
2429,ADS Fletcher ,WI,DNB,-,-,-,-,1,v Australia,Johannesburg,26 Sep 2009
2430,TM Dowlin ,WI,DNB,-,-,-,-,1,v Australia,Johannesburg,26 Sep 2009
2431,B Lee ,AUS,8.0,0,41,1,5.12,2,v West Indies,Johannesburg,26 Sep 2009
2432,PM Siddle ,AUS,8.0,1,37,2,4.62,2,v West Indies,Johannesburg,26 Sep 2009
2433,MG Johnson ,AUS,10.0,0,44,0,4.40,2,v West Indies,Johannesburg,26 Sep 2009
2434,SR Watson ,AUS,7.0,0,34,2,4.85,2,v West Indies,Johannesburg,26 Sep 2009
2435,NM Hauritz ,AUS,7.5,0,23,2,2.93,2,v West Indies,Johannesburg,26 Sep 2009
2436,JR Hopes ,AUS,6.0,1,27,1,4.50,2,v West Indies,Johannesburg,26 Sep 2009
2437,RT Ponting ,AUS,DNB,-,-,-,-,2,v West Indies,Johannesburg,26 Sep 2009
2438,CL White ,AUS,DNB,-,-,-,-,2,v West Indies,Johannesburg,26 Sep 2009
2439,CJ Ferguson ,AUS,DNB,-,-,-,-,2,v West Indies,Johannesburg,26 Sep 2009
2440,MEK Hussey ,AUS,DNB,-,-,-,-,2,v West Indies,Johannesburg,26 Sep 2009
2441,TD Paine ,AUS,DNB,-,-,-,-,2,v West Indies,Johannesburg,26 Sep 2009
2442,A Nehra ,INDIA,10.0,0,55,4,5.50,1,v Pakistan,Centurion,26 Sep 2009
2443,RP Singh ,INDIA,9.0,1,59,1,6.55,1,v Pakistan,Centurion,26 Sep 2009
2444,I Sharma ,INDIA,8.0,2,39,2,4.87,1,v Pakistan,Centurion,26 Sep 2009
2445,V Kohli ,INDIA,3.0,0,21,0,7.00,1,v Pakistan,Centurion,26 Sep 2009
2446,YK Pathan ,INDIA,10.0,0,56,1,5.60,1,v Pakistan,Centurion,26 Sep 2009
2447,Harbhajan Singh ,INDIA,10.0,0,71,1,7.10,1,v Pakistan,Centurion,26 Sep 2009
2448,SR Tendulkar ,INDIA,DNB,-,-,-,-,1,v Pakistan,Centurion,26 Sep 2009
2449,SK Raina ,INDIA,DNB,-,-,-,-,1,v Pakistan,Centurion,26 Sep 2009
2450,G Gambhir ,INDIA,DNB,-,-,-,-,1,v Pakistan,Centurion,26 Sep 2009
2451,R Dravid ,INDIA,DNB,-,-,-,-,1,v Pakistan,Centurion,26 Sep 2009
2452,MS Dhoni ,INDIA,DNB,-,-,-,-,1,v Pakistan,Centurion,26 Sep 2009
2453,Mohammad Amir ,PAK,8.0,0,46,2,5.75,2,v India,Centurion,26 Sep 2009
2454,Naved-ul-Hasan ,PAK,9.0,0,48,2,5.33,2,v India,Centurion,26 Sep 2009
2455,Umar Gul ,PAK,6.0,0,55,0,9.16,2,v India,Centurion,26 Sep 2009
2456,Saeed Ajmal ,PAK,8.5,0,31,2,3.50,2,v India,Centurion,26 Sep 2009
2457,Shahid Afridi ,PAK,10.0,0,39,2,3.90,2,v India,Centurion,26 Sep 2009
2458,Shoaib Malik ,PAK,3.0,0,25,0,8.33,2,v India,Centurion,26 Sep 2009
2459,Younis Khan ,PAK,DNB,-,-,-,-,2,v India,Centurion,26 Sep 2009
2460,Imran Nazir ,PAK,DNB,-,-,-,-,2,v India,Centurion,26 Sep 2009
2461,Umar Akmal ,PAK,DNB,-,-,-,-,2,v India,Centurion,26 Sep 2009
2462,Kamran Akmal ,PAK,DNB,-,-,-,-,2,v India,Centurion,26 Sep 2009
2463,Mohammad Yousuf ,PAK,DNB,-,-,-,-,2,v India,Centurion,26 Sep 2009
2464,KMDN Kulasekara ,SL,7.0,0,52,1,7.42,1,v New Zealand,Johannesburg,27 Sep 2009
2465,T Thushara ,SL,7.0,0,50,0,7.14,1,v New Zealand,Johannesburg,27 Sep 2009
2466,SL Malinga ,SL,10.0,0,85,1,8.50,1,v New Zealand,Johannesburg,27 Sep 2009
2467,BAW Mendis ,SL,9.0,1,49,0,5.44,1,v New Zealand,Johannesburg,27 Sep 2009
2468,AD Mathews ,SL,6.0,0,33,2,5.50,1,v New Zealand,Johannesburg,27 Sep 2009
2469,ST Jayasuriya ,SL,10.0,0,39,3,3.90,1,v New Zealand,Johannesburg,27 Sep 2009
2470,SHT Kandamby ,SL,1.0,0,2,0,2.00,1,v New Zealand,Johannesburg,27 Sep 2009
2471,TT Samaraweera ,SL,DNB,-,-,-,-,1,v New Zealand,Johannesburg,27 Sep 2009
2472,DPMD Jayawardene ,SL,DNB,-,-,-,-,1,v New Zealand,Johannesburg,27 Sep 2009
2473,KC Sangakkara ,SL,DNB,-,-,-,-,1,v New Zealand,Johannesburg,27 Sep 2009
2474,TM Dilshan ,SL,DNB,-,-,-,-,1,v New Zealand,Johannesburg,27 Sep 2009
2475,KD Mills ,NZ,10.0,0,69,3,6.90,2,v Sri Lanka,Johannesburg,27 Sep 2009
2476,SE Bond ,NZ,9.0,0,82,0,9.11,2,v Sri Lanka,Johannesburg,27 Sep 2009
2477,DR Tuffey ,NZ,8.4,1,39,2,4.50,2,v Sri Lanka,Johannesburg,27 Sep 2009
2478,JEC Franklin ,NZ,9.0,0,40,2,4.44,2,v Sri Lanka,Johannesburg,27 Sep 2009
2479,DL Vettori ,NZ,10.0,0,45,2,4.50,2,v Sri Lanka,Johannesburg,27 Sep 2009
2480,MJ Guptill ,NZ,DNB,-,-,-,-,2,v Sri Lanka,Johannesburg,27 Sep 2009
2481,LRPL Taylor ,NZ,DNB,-,-,-,-,2,v Sri Lanka,Johannesburg,27 Sep 2009
2482,GD Elliott ,NZ,DNB,-,-,-,-,2,v Sri Lanka,Johannesburg,27 Sep 2009
2483,JD Ryder ,NZ,DNB,-,-,-,-,2,v Sri Lanka,Johannesburg,27 Sep 2009
2484,NT Broom ,NZ,DNB,-,-,-,-,2,v Sri Lanka,Johannesburg,27 Sep 2009
2485,BB McCullum ,NZ,DNB,-,-,-,-,2,v Sri Lanka,Johannesburg,27 Sep 2009
2486,DW Steyn ,SA,10.0,0,59,1,5.90,1,v England,Centurion,27 Sep 2009
2487,WD Parnell ,SA,10.0,2,60,3,6.00,1,v England,Centurion,27 Sep 2009
2488,JH Kallis ,SA,3.0,0,14,1,4.66,1,v England,Centurion,27 Sep 2009
2489,JA Morkel ,SA,6.0,0,45,0,7.50,1,v England,Centurion,27 Sep 2009
2490,RE van der Merwe ,SA,9.0,0,67,0,7.44,1,v England,Centurion,27 Sep 2009
2491,J Botha ,SA,9.0,0,56,2,6.22,1,v England,Centurion,27 Sep 2009
2492,JP Duminy ,SA,3.0,0,17,0,5.66,1,v England,Centurion,27 Sep 2009
2493,AB de Villiers ,SA,DNB,-,-,-,-,1,v England,Centurion,27 Sep 2009
2494,HH Gibbs ,SA,DNB,-,-,-,-,1,v England,Centurion,27 Sep 2009
2495,GC Smith ,SA,DNB,-,-,-,-,1,v England,Centurion,27 Sep 2009
2496,MV Boucher ,SA,DNB,-,-,-,-,1,v England,Centurion,27 Sep 2009
2497,JM Anderson ,ENG,10.0,0,42,3,4.20,2,v South Africa,Centurion,27 Sep 2009
2498,G Onions ,ENG,7.0,0,52,0,7.42,2,v South Africa,Centurion,27 Sep 2009
2499,SCJ Broad ,ENG,10.0,0,67,3,6.70,2,v South Africa,Centurion,27 Sep 2009
2500,LJ Wright ,ENG,5.0,0,31,0,6.20,2,v South Africa,Centurion,27 Sep 2009
2501,PD Collingwood ,ENG,10.0,0,58,1,5.80,2,v South Africa,Centurion,27 Sep 2009
2502,GP Swann ,ENG,8.0,0,43,1,5.37,2,v South Africa,Centurion,27 Sep 2009
2503,JL Denly ,ENG,DNB,-,-,-,-,2,v South Africa,Centurion,27 Sep 2009
2504,EJG Morgan ,ENG,DNB,-,-,-,-,2,v South Africa,Centurion,27 Sep 2009
2505,RS Bopara ,ENG,DNB,-,-,-,-,2,v South Africa,Centurion,27 Sep 2009
2506,AJ Strauss ,ENG,DNB,-,-,-,-,2,v South Africa,Centurion,27 Sep 2009
2507,OA Shah ,ENG,DNB,-,-,-,-,2,v South Africa,Centurion,27 Sep 2009
2508,CJ Ferguson ,AUS,TDNB,-,-,-,-,-,v India,Centurion,28 Sep 2009
2509,SR Watson ,AUS,TDNB,-,-,-,-,-,v India,Centurion,28 Sep 2009
2510,MEK Hussey ,AUS,TDNB,-,-,-,-,-,v India,Centurion,28 Sep 2009
2511,TD Paine ,AUS,TDNB,-,-,-,-,-,v India,Centurion,28 Sep 2009
2512,MG Johnson ,AUS,TDNB,-,-,-,-,-,v India,Centurion,28 Sep 2009
2513,JR Hopes ,AUS,TDNB,-,-,-,-,-,v India,Centurion,28 Sep 2009
2514,RT Ponting ,AUS,TDNB,-,-,-,-,-,v India,Centurion,28 Sep 2009
2515,PM Siddle ,AUS,TDNB,-,-,-,-,-,v India,Centurion,28 Sep 2009
2516,CL White ,AUS,TDNB,-,-,-,-,-,v India,Centurion,28 Sep 2009
2517,NM Hauritz ,AUS,TDNB,-,-,-,-,-,v India,Centurion,28 Sep 2009
2518,B Lee ,AUS,TDNB,-,-,-,-,-,v India,Centurion,28 Sep 2009
2519,A Nehra ,INDIA,8.0,1,38,1,4.75,1,v Australia,Centurion,28 Sep 2009
2520,P Kumar ,INDIA,8.0,0,34,0,4.25,1,v Australia,Centurion,28 Sep 2009
2521,I Sharma ,INDIA,7.3,0,53,1,7.06,1,v Australia,Centurion,28 Sep 2009
2522,A Mishra ,INDIA,9.0,0,45,1,5.00,1,v Australia,Centurion,28 Sep 2009
2523,Harbhajan Singh ,INDIA,9.0,0,54,0,6.00,1,v Australia,Centurion,28 Sep 2009
2524,SK Raina ,INDIA,1.0,0,8,0,8.00,1,v Australia,Centurion,28 Sep 2009
2525,V Kohli ,INDIA,DNB,-,-,-,-,1,v Australia,Centurion,28 Sep 2009
2526,G Gambhir ,INDIA,DNB,-,-,-,-,1,v Australia,Centurion,28 Sep 2009
2527,R Dravid ,INDIA,DNB,-,-,-,-,1,v Australia,Centurion,28 Sep 2009
2528,MS Dhoni ,INDIA,DNB,-,-,-,-,1,v Australia,Centurion,28 Sep 2009
2529,SR Tendulkar ,INDIA,DNB,-,-,-,-,1,v Australia,Centurion,28 Sep 2009
2530,KD Mills ,NZ,10.0,2,19,1,1.90,1,v England,Johannesburg,29 Sep 2009
2531,SE Bond ,NZ,10.0,2,21,3,2.10,1,v England,Johannesburg,29 Sep 2009
2532,JEC Franklin ,NZ,6.0,0,31,0,5.16,1,v England,Johannesburg,29 Sep 2009
2533,IG Butler ,NZ,8.0,1,34,1,4.25,1,v England,Johannesburg,29 Sep 2009
2534,GD Elliott ,NZ,8.0,0,31,4,3.87,1,v England,Johannesburg,29 Sep 2009
2535,DL Vettori ,NZ,1.1,0,2,1,1.71,1,v England,Johannesburg,29 Sep 2009
2536,BB McCullum ,NZ,DNB,-,-,-,-,1,v England,Johannesburg,29 Sep 2009
2537,LRPL Taylor ,NZ,DNB,-,-,-,-,1,v England,Johannesburg,29 Sep 2009
2538,NT Broom ,NZ,DNB,-,-,-,-,1,v England,Johannesburg,29 Sep 2009
2539,GJ Hopkins ,NZ,DNB,-,-,-,-,1,v England,Johannesburg,29 Sep 2009
2540,MJ Guptill ,NZ,DNB,-,-,-,-,1,v England,Johannesburg,29 Sep 2009
2541,JM Anderson ,ENG,10.0,0,53,1,5.30,2,v New Zealand,Johannesburg,29 Sep 2009
2542,RJ Sidebottom ,ENG,6.0,0,32,1,5.33,2,v New Zealand,Johannesburg,29 Sep 2009
2543,SCJ Broad ,ENG,8.1,1,39,4,4.77,2,v New Zealand,Johannesburg,29 Sep 2009
2544,PD Collingwood ,ENG,3.0,0,16,0,5.33,2,v New Zealand,Johannesburg,29 Sep 2009
2545,OA Shah ,ENG,DNB,-,-,-,-,2,v New Zealand,Johannesburg,29 Sep 2009
2546,EJG Morgan ,ENG,DNB,-,-,-,-,2,v New Zealand,Johannesburg,29 Sep 2009
2547,LJ Wright ,ENG,DNB,-,-,-,-,2,v New Zealand,Johannesburg,29 Sep 2009
2548,GP Swann ,ENG,DNB,-,-,-,-,2,v New Zealand,Johannesburg,29 Sep 2009
2549,RS Bopara ,ENG,DNB,-,-,-,-,2,v New Zealand,Johannesburg,29 Sep 2009
2550,AJ Strauss ,ENG,DNB,-,-,-,-,2,v New Zealand,Johannesburg,29 Sep 2009
2551,JL Denly ,ENG,DNB,-,-,-,-,2,v New Zealand,Johannesburg,29 Sep 2009
2552,B Lee ,AUS,10.0,0,30,1,3.00,1,v Pakistan,Centurion,30 Sep 2009
2553,PM Siddle ,AUS,5.0,0,24,0,4.80,1,v Pakistan,Centurion,30 Sep 2009
2554,MG Johnson ,AUS,10.0,0,45,2,4.50,1,v Pakistan,Centurion,30 Sep 2009
2555,SR Watson ,AUS,8.0,0,32,2,4.00,1,v Pakistan,Centurion,30 Sep 2009
2556,JR Hopes ,AUS,10.0,0,50,1,5.00,1,v Pakistan,Centurion,30 Sep 2009
2557,NM Hauritz ,AUS,7.0,1,24,0,3.42,1,v Pakistan,Centurion,30 Sep 2009
2558,TD Paine ,AUS,DNB,-,-,-,-,1,v Pakistan,Centurion,30 Sep 2009
2559,RT Ponting ,AUS,DNB,-,-,-,-,1,v Pakistan,Centurion,30 Sep 2009
2560,CL White ,AUS,DNB,-,-,-,-,1,v Pakistan,Centurion,30 Sep 2009
2561,CJ Ferguson ,AUS,DNB,-,-,-,-,1,v Pakistan,Centurion,30 Sep 2009
2562,MEK Hussey ,AUS,DNB,-,-,-,-,1,v Pakistan,Centurion,30 Sep 2009
2563,Umar Gul ,PAK,9.0,1,38,1,4.22,2,v Australia,Centurion,30 Sep 2009
2564,Mohammad Asif ,PAK,8.0,0,34,2,4.25,2,v Australia,Centurion,30 Sep 2009
2565,Shahid Afridi ,PAK,10.0,0,47,1,4.70,2,v Australia,Centurion,30 Sep 2009
2566,Naved-ul-Hasan ,PAK,9.0,2,39,1,4.33,2,v Australia,Centurion,30 Sep 2009
2567,Saeed Ajmal ,PAK,10.0,1,31,2,3.10,2,v Australia,Centurion,30 Sep 2009
2568,Shoaib Malik ,PAK,4.0,0,16,1,4.00,2,v Australia,Centurion,30 Sep 2009
2569,Mohammad Yousuf ,PAK,DNB,-,-,-,-,2,v Australia,Centurion,30 Sep 2009
2570,Misbah-ul-Haq ,PAK,DNB,-,-,-,-,2,v Australia,Centurion,30 Sep 2009
2571,Kamran Akmal ,PAK,DNB,-,-,-,-,2,v Australia,Centurion,30 Sep 2009
