Date,Player,Runs,Mins,BF,4s,6s,SR,Inns,Oppn,Ground,Runs_only,Not_Outs
2011-03-04,MJ Guptill (NZ),86*,114,108,7,2,79.62,2,v Zimbabwe,Ahmedabad,86*,1
2011-03-04,BB McCullum (NZ),76*,114,95,6,2,80,2,v Zimbabwe,Ahmedabad,76*,1
2011-03-04,Tamim Iqbal (BDESH),0,2,3,0,0,0,1,v West Indies,Dhaka,0,0
2011-03-04,Imrul Kayes (BDESH),5,15,8,0,0,62.5,1,v West Indies,Dhaka,5,0
2011-03-04,Junaid Siddique (BDESH),25,33,27,4,0,92.59,1,v West Indies,Dhaka,25,0
2011-03-04,Mushfiqur Rahim (BDESH),0,6,4,0,0,0,1,v West Indies,Dhaka,0,0
2011-03-04,Shakib Al Hasan (BDESH),8,23,16,1,0,50,1,v West Indies,Dhaka,8,0
2011-03-04,Raqibul Hasan (BDESH),4,23,17,0,0,23.52,1,v West Indies,Dhaka,4,0
2011-03-04,Mohammad Ashraful (BDESH),11,33,21,2,0,52.38,1,v West Indies,Dhaka,11,0
2011-03-04,Naeem Islam (BDESH),1,14,4,0,0,25,1,v West Indies,Dhaka,1,0
2011-03-04,Shafiul Islam (BDESH),0,12,6,0,0,0,1,v West Indies,Dhaka,0,0
2011-03-04,Abdur Razzak (BDESH),2*,9,6,0,0,33.33,1,v West Indies,Dhaka,2*,1
2011-03-04,Rubel Hossain (BDESH),0,2,2,0,0,0,1,v West Indies,Dhaka,0,0
2011-03-04,DS Smith (WI),6,23,12,1,0,50,2,v Bangladesh,Dhaka,6,0
2011-03-04,CH Gayle (WI),37*,44,36,6,0,102.77,2,v Bangladesh,Dhaka,37*,1
2011-03-04,DM Bravo (WI),9*,20,26,1,0,34.61,2,v Bangladesh,Dhaka,9*,1
2011-03-06,AJ Strauss (ENG),0,1,3,0,0,0,1,v South Africa,Chennai,0,0
2011-03-06,KP Pietersen (ENG),2,5,3,0,0,66.66,1,v South Africa,Chennai,2,0
2011-03-06,IJL Trott (ENG),52,123,94,3,0,55.31,1,v South Africa,Chennai,52,0
2011-03-06,IR Bell (ENG),5,14,7,1,0,71.42,1,v South Africa,Chennai,5,0
2011-03-06,RS Bopara (ENG),60,149,98,3,1,61.22,1,v South Africa,Chennai,60,0
2011-03-06,MJ Prior (ENG),10,24,19,1,0,52.63,1,v South Africa,Chennai,10,0
2011-03-06,MH Yardy (ENG),3,40,17,0,0,17.64,1,v South Africa,Chennai,3,0
2011-03-06,TT Bresnan (ENG),1,5,4,0,0,25,1,v South Africa,Chennai,1,0
2011-03-06,GP Swann (ENG),16,28,20,3,0,80,1,v South Africa,Chennai,16,0
2011-03-06,SCJ Broad (ENG),0,2,3,0,0,0,1,v South Africa,Chennai,0,0
2011-03-06,JM Anderson (ENG),2*,10,6,0,0,33.33,1,v South Africa,Chennai,2*,1
2011-03-06,HM Amla (SA),42,81,51,2,0,82.35,2,v England,Chennai,42,0
2011-03-06,GC Smith (SA),22,63,41,2,0,53.65,2,v England,Chennai,22,0
2011-03-06,JH Kallis (SA),15,26,20,3,0,75,2,v England,Chennai,15,0
2011-03-06,AB de Villiers (SA),25,56,44,0,0,56.81,2,v England,Chennai,25,0
2011-03-06,F du Plessis (SA),17,52,38,2,0,44.73,2,v England,Chennai,17,0
2011-03-06,JP Duminy (SA),0,12,4,0,0,0,2,v England,Chennai,0,0
2011-03-06,MN van Wyk (SA),13,67,37,0,0,35.13,2,v England,Chennai,13,0
2011-03-06,RJ Peterson (SA),3,15,16,0,0,18.75,2,v England,Chennai,3,0
2011-03-06,DW Steyn (SA),20,51,31,3,0,64.51,2,v England,Chennai,20,0
2011-03-06,M Morkel (SA),1,10,3,0,0,33.33,2,v England,Chennai,1,0
2011-03-06,Imran Tahir (SA),1*,2,1,0,0,100,2,v England,Chennai,1*,1
2011-03-06,WTS Porterfield (IRE),75,146,104,6,1,72.11,1,v India,Bengaluru,75,0
2011-03-06,PR Stirling (IRE),0,2,1,0,0,0,1,v India,Bengaluru,0,0
2011-03-06,EC Joyce (IRE),4,8,5,1,0,80,1,v India,Bengaluru,4,0
2011-03-06,NJ O'Brien (IRE),46,93,78,3,0,58.97,1,v India,Bengaluru,46,0
2011-03-06,AR White (IRE),5,8,10,0,0,50,1,v India,Bengaluru,5,0
2011-03-06,KJ O'Brien (IRE),9,14,13,1,0,69.23,1,v India,Bengaluru,9,0
2011-03-06,AR Cusack (IRE),24,49,30,3,0,80,1,v India,Bengaluru,24,0
2011-03-06,JF Mooney (IRE),5,19,17,0,0,29.41,1,v India,Bengaluru,5,0
2011-03-06,DT Johnston (IRE),17,38,20,2,0,85,1,v India,Bengaluru,17,0
2011-03-06,GH Dockrell (IRE),3,19,10,0,0,30,1,v India,Bengaluru,3,0
2011-03-06,WB Rankin (IRE),1*,5,1,0,0,100,1,v India,Bengaluru,1*,1
2011-03-06,V Sehwag (INDIA),5,5,3,1,0,166.66,2,v Ireland,Bengaluru,5,0
2011-03-06,SR Tendulkar (INDIA),38,91,56,4,0,67.85,2,v Ireland,Bengaluru,38,0
2011-03-06,G Gambhir (INDIA),10,18,15,2,0,66.66,2,v Ireland,Bengaluru,10,0
2011-03-06,V Kohli (INDIA),34,82,53,3,0,64.15,2,v Ireland,Bengaluru,34,0
2011-03-06,Yuvraj Singh (INDIA),50*,108,75,3,0,66.66,2,v Ireland,Bengaluru,50*,1
2011-03-06,MS Dhoni (INDIA),34,68,50,2,0,68,2,v Ireland,Bengaluru,34,0
2011-03-06,YK Pathan (INDIA),30*,23,24,2,3,125,2,v Ireland,Bengaluru,30*,1
2011-03-07,MA Ouma (KENYA),0,2,2,0,0,0,1,v Canada,Delhi,0,0
2011-03-07,SR Waters (KENYA),2,22,13,0,0,15.38,1,v Canada,Delhi,2,0
2011-03-07,CO Obuya (KENYA),31,53,35,3,1,88.57,1,v Canada,Delhi,31,0
2011-03-07,DO Obuya (KENYA),2,11,8,0,0,25,1,v Canada,Delhi,2,0
2011-03-07,SO Tikolo (KENYA),12,39,20,1,0,60,1,v Canada,Delhi,12,0
2011-03-07,T Mishra (KENYA),51,120,73,3,0,69.86,1,v Canada,Delhi,51,0
2011-03-07,JK Kamande (KENYA),22,49,58,3,0,37.93,1,v Canada,Delhi,22,0
2011-03-07,TM Odoyo (KENYA),51,86,62,5,1,82.25,1,v Canada,Delhi,51,0
2011-03-07,NN Odhiambo (KENYA),4,8,9,0,0,44.44,1,v Canada,Delhi,4,0
2011-03-07,E Otieno (KENYA),8,20,17,1,0,47.05,1,v Canada,Delhi,8,0
2011-03-07,JO Ngoche (KENYA),1*,6,3,0,0,33.33,1,v Canada,Delhi,1*,1
2011-03-07,R Gunasekera (CAN),18,59,27,3,0,66.66,2,v Kenya,Delhi,18,0
2011-03-07,Rizwan Cheema (CAN),17,18,13,2,1,130.76,2,v Kenya,Delhi,17,0
2011-03-07,ZE Surkari (CAN),10,29,26,1,0,38.46,2,v Kenya,Delhi,10,0
2011-03-07,A Bagai (CAN),64*,150,97,7,0,65.97,2,v Kenya,Delhi,64*,1
2011-03-07,AS Hansra (CAN),70,121,99,7,2,70.7,2,v Kenya,Delhi,70,0
2011-03-07,TG Gordon (CAN),3,12,11,0,0,27.27,2,v Kenya,Delhi,3,0
2011-03-07,JM Davison (CAN),4*,4,1,1,0,400,2,v Kenya,Delhi,4*,1
2011-03-08,MJ Guptill (NZ),57,123,86,6,0,66.27,1,v Pakistan,Pallekele,57,0
2011-03-08,BB McCullum (NZ),6,3,3,0,1,200,1,v Pakistan,Pallekele,6,0
2011-03-08,JM How (NZ),4,50,29,0,0,13.79,1,v Pakistan,Pallekele,4,0
2011-03-08,LRPL Taylor (NZ),131*,171,124,8,7,105.64,1,v Pakistan,Pallekele,131*,1
2011-03-08,JEC Franklin (NZ),1,5,2,0,0,50,1,v Pakistan,Pallekele,1,0
2011-03-08,SB Styris (NZ),28,52,37,1,0,75.67,1,v Pakistan,Pallekele,28,0
2011-03-08,NL McCullum (NZ),19,16,10,1,2,190,1,v Pakistan,Pallekele,19,0
2011-03-08,JDP Oram (NZ),25,23,9,1,3,277.77,1,v Pakistan,Pallekele,25,0
2011-03-08,KD Mills (NZ),7*,2,3,1,0,233.33,1,v Pakistan,Pallekele,7*,1
2011-03-08,Mohammad Hafeez (PAK),5,6,6,1,0,83.33,2,v New Zealand,Pallekele,5,0
2011-03-08,Ahmed Shehzad (PAK),10,29,16,1,0,62.5,2,v New Zealand,Pallekele,10,0
2011-03-08,Kamran Akmal (PAK),8,29,16,1,0,50,2,v New Zealand,Pallekele,8,0
2011-03-08,Younis Khan (PAK),0,2,3,0,0,0,2,v New Zealand,Pallekele,0,0
2011-03-08,Misbah-ul-Haq (PAK),7,36,31,0,0,22.58,2,v New Zealand,Pallekele,7,0
2011-03-08,Umar Akmal (PAK),38,95,58,3,0,65.51,2,v New Zealand,Pallekele,38,0
2011-03-08,Shahid Afridi (PAK),17,13,9,2,1,188.88,2,v New Zealand,Pallekele,17,0
2011-03-08,Abdul Razzaq (PAK),62,108,74,9,0,83.78,2,v New Zealand,Pallekele,62,0
2011-03-08,Abdur Rehman (PAK),1,20,10,0,0,10,2,v New Zealand,Pallekele,1,0
2011-03-08,Umar Gul (PAK),34*,41,25,3,1,136,2,v New Zealand,Pallekele,34*,1
2011-03-08,Shoaib Akhtar (PAK),0,2,2,0,0,0,2,v New Zealand,Pallekele,0,0
2011-03-09,ES Szwarczynski (NL),28,59,42,4,0,66.66,1,v India,Delhi,28,0
2011-03-09,W Barresi (NL),26,67,58,2,0,44.82,1,v India,Delhi,26,0
2011-03-09,TLW Cooper (NL),29,52,47,2,0,61.7,1,v India,Delhi,29,0
2011-03-09,RN ten Doeschate (NL),11,29,28,1,0,39.28,1,v India,Delhi,11,0
2011-03-09,AN Kervezee (NL),11,45,23,1,0,47.82,1,v India,Delhi,11,0
2011-03-09,B Zuiderent (NL),0,10,6,0,0,0,1,v India,Delhi,0,0
2011-03-09,TN de Grooth (NL),5,14,11,0,0,45.45,1,v India,Delhi,5,0
2011-03-09,PW Borren (NL),38,46,36,3,2,105.55,1,v India,Delhi,38,0
2011-03-09,BP Kruger (NL),8,16,12,1,0,66.66,1,v India,Delhi,8,0
2011-03-09,Mudassar Bukhari (NL),21,20,18,1,2,116.66,1,v India,Delhi,21,0
2011-03-09,PM Seelaar (NL),0*,2,0,0,0,-,1,v India,Delhi,0*,1
2011-03-09,V Sehwag (INDIA),39,36,26,5,2,150,2,v Netherlands,Delhi,39,0
2011-03-09,SR Tendulkar (INDIA),27,45,22,6,0,122.72,2,v Netherlands,Delhi,27,0
2011-03-09,YK Pathan (INDIA),11,12,10,1,1,110,2,v Netherlands,Delhi,11,0
2011-03-09,G Gambhir (INDIA),28,57,28,3,0,100,2,v Netherlands,Delhi,28,0
2011-03-09,V Kohli (INDIA),12,16,20,2,0,60,2,v Netherlands,Delhi,12,0
2011-03-09,Yuvraj Singh (INDIA),51*,93,73,7,0,69.86,2,v Netherlands,Delhi,51*,1
2011-03-09,MS Dhoni (INDIA),19*,56,40,2,0,47.5,2,v Netherlands,Delhi,19*,1
2011-03-10,WU Tharanga (SL),133,182,141,17,0,94.32,1,v Zimbabwe,Pallekele,133,0
2011-03-10,TM Dilshan (SL),144,186,131,16,1,109.92,1,v Zimbabwe,Pallekele,144,0
2011-03-10,NLTC Perera (SL),3,5,5,0,0,60,1,v Zimbabwe,Pallekele,3,0
2011-03-10,DPMD Jayawardene (SL),9,7,7,1,0,128.57,1,v Zimbabwe,Pallekele,9,0
2011-03-10,KC Sangakkara (SL),11*,7,7,1,0,157.14,1,v Zimbabwe,Pallekele,11*,1
2011-03-10,AD Mathews (SL),0,1,1,0,0,0,1,v Zimbabwe,Pallekele,0,0
2011-03-10,LPC Silva (SL),4,2,2,1,0,200,1,v Zimbabwe,Pallekele,4,0
2011-03-10,TT Samaraweera (SL),8*,7,7,1,0,114.28,1,v Zimbabwe,Pallekele,8*,1
2011-03-10,BRM Taylor (ZIM),80,101,72,9,1,111.11,2,v Sri Lanka,Pallekele,80,0
2011-03-10,RW Chakabva (ZIM),35,83,61,3,0,57.37,2,v Sri Lanka,Pallekele,35,0
2011-03-10,T Taibu (ZIM),4,8,6,0,0,66.66,2,v Sri Lanka,Pallekele,4,0
2011-03-10,P Utseya (ZIM),4,21,11,0,0,36.36,2,v Sri Lanka,Pallekele,4,0
2011-03-10,CR Ervine (ZIM),17,23,21,2,0,80.95,2,v Sri Lanka,Pallekele,17,0
2011-03-10,E Chigumbura (ZIM),6,21,11,0,0,54.54,2,v Sri Lanka,Pallekele,6,0
2011-03-10,GA Lamb (ZIM),0,1,1,0,0,0,2,v Sri Lanka,Pallekele,0,0
2011-03-10,AG Cremer (ZIM),14*,42,27,1,0,51.85,2,v Sri Lanka,Pallekele,14*,1
2011-03-10,RW Price (ZIM),11,22,15,2,0,73.33,2,v Sri Lanka,Pallekele,11,0
2011-03-10,T Panyangara (ZIM),0,2,4,0,0,0,2,v Sri Lanka,Pallekele,0,0
2011-03-10,CB Mpofu (ZIM),1,4,5,0,0,20,2,v Sri Lanka,Pallekele,1,0
2011-03-11,DS Smith (WI),107,194,133,11,1,80.45,1,v Ireland,Mohali,107,0
2011-03-11,S Chanderpaul (WI),35,102,62,3,0,56.45,1,v Ireland,Mohali,35,0
2011-03-11,DM Bravo (WI),0,2,3,0,0,0,1,v Ireland,Mohali,0,0
2011-03-11,RR Sarwan (WI),10,29,19,1,0,52.63,1,v Ireland,Mohali,10,0
2011-03-11,KA Pollard (WI),94,83,55,8,5,170.9,1,v Ireland,Mohali,94,0
2011-03-11,DJG Sammy (WI),4,1,3,1,0,133.33,1,v Ireland,Mohali,4,0
2011-03-11,DC Thomas (WI),2,8,8,0,0,25,1,v Ireland,Mohali,2,0
2011-03-11,AD Russell (WI),3,15,7,0,0,42.85,1,v Ireland,Mohali,3,0
2011-03-11,NO Miller (WI),5*,9,6,0,0,83.33,1,v Ireland,Mohali,5*,1
2011-03-11,SJ Benn (WI),2,4,2,0,0,100,1,v Ireland,Mohali,2,0
2011-03-11,KAJ Roach (WI),1,1,2,0,0,50,1,v Ireland,Mohali,1,0
2011-03-11,WTS Porterfield (IRE),11,52,34,2,0,32.35,2,v West Indies,Mohali,11,0
2011-03-11,PR Stirling (IRE),5,7,6,1,0,83.33,2,v West Indies,Mohali,5,0
2011-03-11,EC Joyce (IRE),84,150,106,9,0,79.24,2,v West Indies,Mohali,84,0
2011-03-11,NJ O'Brien (IRE),25,38,31,2,0,80.64,2,v West Indies,Mohali,25,0
2011-03-11,GC Wilson (IRE),61,90,62,6,1,98.38,2,v West Indies,Mohali,61,0
2011-03-11,KJ O'Brien (IRE),5,10,9,0,0,55.55,2,v West Indies,Mohali,5,0
2011-03-11,AR Cusack (IRE),2,15,5,0,0,40,2,v West Indies,Mohali,2,0
2011-03-11,JF Mooney (IRE),6,18,7,1,0,85.71,2,v West Indies,Mohali,6,0
2011-03-11,AC Botha (IRE),0,3,7,0,0,0,2,v West Indies,Mohali,0,0
2011-03-11,GH Dockrell (IRE),19,22,19,3,0,100,2,v West Indies,Mohali,19,0
2011-03-11,WB Rankin (IRE),5*,11,9,0,0,55.55,2,v West Indies,Mohali,5*,1
2011-03-11,AJ Strauss (ENG),18,48,31,2,0,58.06,1,v Bangladesh,Chattogram,18,0
2011-03-11,MJ Prior (ENG),15,35,20,2,0,75,1,v Bangladesh,Chattogram,15,0
2011-03-11,IJL Trott (ENG),67,138,99,2,0,67.67,1,v Bangladesh,Chattogram,67,0
2011-03-11,IR Bell (ENG),5,19,23,0,0,21.73,1,v Bangladesh,Chattogram,5,0
2011-03-11,EJG Morgan (ENG),63,84,72,8,0,87.5,1,v Bangladesh,Chattogram,63,0
2011-03-11,RS Bopara (ENG),16,22,22,1,0,72.72,1,v Bangladesh,Chattogram,16,0
2011-03-11,GP Swann (ENG),12,12,8,2,0,150,1,v Bangladesh,Chattogram,12,0
2011-03-11,PD Collingwood (ENG),14,29,13,0,0,107.69,1,v Bangladesh,Chattogram,14,0
2011-03-11,TT Bresnan (ENG),2,2,2,0,0,100,1,v Bangladesh,Chattogram,2,0
2011-03-11,A Shahzad (ENG),1,2,3,0,0,33.33,1,v Bangladesh,Chattogram,1,0
2011-03-11,JM Anderson (ENG),2*,9,5,0,0,40,1,v Bangladesh,Chattogram,2*,1
2011-03-11,Tamim Iqbal (BDESH),38,36,26,5,0,146.15,2,v England,Chattogram,38,0
2011-03-11,Imrul Kayes (BDESH),60,151,100,5,0,60,2,v England,Chattogram,60,0
2011-03-11,Junaid Siddique (BDESH),12,17,12,2,0,100,2,v England,Chattogram,12,0
2011-03-11,Raqibul Hasan (BDESH),0,6,2,0,0,0,2,v England,Chattogram,0,0
2011-03-11,Shakib Al Hasan (BDESH),32,108,58,1,0,55.17,2,v England,Chattogram,32,0
2011-03-11,Mushfiqur Rahim (BDESH),6,24,20,1,0,30,2,v England,Chattogram,6,0
2011-03-11,Mahmudullah (BDESH),21*,61,42,2,0,50,2,v England,Chattogram,21*,1
2011-03-11,Naeem Islam (BDESH),0,6,5,0,0,0,2,v England,Chattogram,0,0
2011-03-11,Abdur Razzak (BDESH),1,5,5,0,0,20,2,v England,Chattogram,1,0
2011-03-11,Shafiul Islam (BDESH),24*,43,24,4,1,100,2,v England,Chattogram,24*,1
2011-03-12,V Sehwag (INDIA),73,87,66,12,0,110.6,1,v South Africa,Nagpur,73,0
2011-03-12,SR Tendulkar (INDIA),111,184,101,8,3,109.9,1,v South Africa,Nagpur,111,0
2011-03-12,G Gambhir (INDIA),69,98,75,7,0,92,1,v South Africa,Nagpur,69,0
2011-03-12,YK Pathan (INDIA),0,4,2,0,0,0,1,v South Africa,Nagpur,0,0
2011-03-12,Yuvraj Singh (INDIA),12,15,9,0,1,133.33,1,v South Africa,Nagpur,12,0
2011-03-12,MS Dhoni (INDIA),12*,37,21,0,0,57.14,1,v South Africa,Nagpur,12*,1
2011-03-12,V Kohli (INDIA),1,2,3,0,0,33.33,1,v South Africa,Nagpur,1,0
2011-03-12,Harbhajan Singh (INDIA),3,8,9,0,0,33.33,1,v South Africa,Nagpur,3,0
2011-03-12,Z Khan (INDIA),0,3,3,0,0,0,1,v South Africa,Nagpur,0,0
2011-03-12,A Nehra (INDIA),0,2,3,0,0,0,1,v South Africa,Nagpur,0,0
2011-03-12,MM Patel (INDIA),0,1,1,0,0,0,1,v South Africa,Nagpur,0,0
2011-03-12,HM Amla (SA),61,114,72,5,0,84.72,2,v India,Nagpur,61,0
2011-03-12,GC Smith (SA),16,39,29,2,0,55.17,2,v India,Nagpur,16,0
2011-03-12,JH Kallis (SA),69,120,88,4,0,78.4,2,v India,Nagpur,69,0
2011-03-12,AB de Villiers (SA),52,67,39,6,1,133.33,2,v India,Nagpur,52,0
2011-03-12,JP Duminy (SA),23,40,20,2,1,115,2,v India,Nagpur,23,0
2011-03-12,F du Plessis (SA),25*,52,23,0,1,108.69,2,v India,Nagpur,25*,1
2011-03-12,MN van Wyk (SA),5,7,5,1,0,100,2,v India,Nagpur,5,0
2011-03-12,J Botha (SA),23,15,15,2,1,153.33,2,v India,Nagpur,23,0
2011-03-12,RJ Peterson (SA),18*,15,7,2,1,257.14,2,v India,Nagpur,18*,1
2011-03-13,MJ Guptill (NZ),17,45,29,3,0,58.62,1,v Canada,Mumbai,17,0
2011-03-13,BB McCullum (NZ),101,163,109,12,2,92.66,1,v Canada,Mumbai,101,0
2011-03-13,JD Ryder (NZ),38,80,56,3,0,67.85,1,v Canada,Mumbai,38,0
2011-03-13,LRPL Taylor (NZ),74,60,44,6,5,168.18,1,v Canada,Mumbai,74,0
2011-03-13,NL McCullum (NZ),10,30,9,2,0,111.11,1,v Canada,Mumbai,10,0
2011-03-13,KS Williamson (NZ),34*,38,27,4,0,125.92,1,v Canada,Mumbai,34*,1
2011-03-13,SB Styris (NZ),35,21,20,3,2,175,1,v Canada,Mumbai,35,0
2011-03-13,JEC Franklin (NZ),31*,12,8,2,3,387.5,1,v Canada,Mumbai,31*,1
2011-03-13,R Gunasekera (CAN),2,9,7,0,0,28.57,2,v New Zealand,Mumbai,2,0
2011-03-13,H Patel (CAN),31,61,35,5,1,88.57,2,v New Zealand,Mumbai,31,0
2011-03-13,ZE Surkari (CAN),1,10,11,0,0,9.09,2,v New Zealand,Mumbai,1,0
2011-03-13,A Bagai (CAN),84,145,87,10,0,96.55,2,v New Zealand,Mumbai,84,0
2011-03-13,AS Hansra (CAN),70*,140,105,4,1,66.66,2,v New Zealand,Mumbai,70*,1
2011-03-13,Rizwan Cheema (CAN),2,5,4,0,0,50,2,v New Zealand,Mumbai,2,0
2011-03-13,JM Davison (CAN),15,37,21,2,0,71.42,2,v New Zealand,Mumbai,15,0
2011-03-13,WD Balaji Rao (CAN),9,13,9,1,0,100,2,v New Zealand,Mumbai,9,0
2011-03-13,HS Baidwan (CAN),8,14,6,1,0,133.33,2,v New Zealand,Mumbai,8,0
2011-03-13,Khurram Chohan (CAN),22,23,16,2,1,137.5,2,v New Zealand,Mumbai,22,0
2011-03-13,H Osinde (CAN),0*,1,0,0,0,-,2,v New Zealand,Mumbai,0*,1
2011-03-13,SR Watson (AUS),21,32,17,3,1,123.52,1,v Kenya,Bengaluru,21,0
2011-03-13,BJ Haddin (AUS),65,109,79,9,1,82.27,1,v Kenya,Bengaluru,65,0
2011-03-13,RT Ponting (AUS),36,83,54,5,0,66.66,1,v Kenya,Bengaluru,36,0
2011-03-13,MJ Clarke (AUS),93,109,80,7,1,116.25,1,v Kenya,Bengaluru,93,0
2011-03-13,CL White (AUS),2,6,6,0,0,33.33,1,v Kenya,Bengaluru,2,0
2011-03-13,MEK Hussey (AUS),54,72,43,4,0,125.58,1,v Kenya,Bengaluru,54,0
2011-03-13,SPD Smith (AUS),17*,32,15,2,0,113.33,1,v Kenya,Bengaluru,17*,1
2011-03-13,MG Johnson (AUS),12*,9,7,2,0,171.42,1,v Kenya,Bengaluru,12*,1
2011-03-13,MA Ouma (KENYA),4,14,13,0,0,30.76,2,v Australia,Bengaluru,4,0
2011-03-13,AA Obanda (KENYA),14,20,10,0,2,140,2,v Australia,Bengaluru,14,0
2011-03-13,CO Obuya (KENYA),98*,199,129,9,3,75.96,2,v Australia,Bengaluru,98*,1
2011-03-13,DO Obuya (KENYA),12,27,16,2,0,75,2,v Australia,Bengaluru,12,0
2011-03-13,T Mishra (KENYA),72,92,89,8,1,80.89,2,v Australia,Bengaluru,72,0
2011-03-13,TM Odoyo (KENYA),35,59,38,4,1,92.1,2,v Australia,Bengaluru,35,0
2011-03-13,RR Patel (KENYA),6,10,7,1,0,85.71,2,v Australia,Bengaluru,6,0
2011-03-13,JK Kamande (KENYA),0*,1,0,0,0,-,2,v Australia,Bengaluru,0*,1
2011-03-14,ES Szwarczynski (NL),28,87,63,0,1,44.44,1,v Bangladesh,Chattogram,28,0
2011-03-14,W Barresi (NL),10,30,29,1,0,34.48,1,v Bangladesh,Chattogram,10,0
2011-03-14,Mudassar Bukhari (NL),6,13,13,1,0,46.15,1,v Bangladesh,Chattogram,6,0
2011-03-14,TLW Cooper (NL),29,48,41,2,0,70.73,1,v Bangladesh,Chattogram,29,0
2011-03-14,RN ten Doeschate (NL),53*,103,71,2,1,74.64,1,v Bangladesh,Chattogram,53*,1
2011-03-14,AN Kervezee (NL),18,29,24,2,0,75,1,v Bangladesh,Chattogram,18,0
2011-03-14,TN de Grooth (NL),4,16,15,0,0,26.66,1,v Bangladesh,Chattogram,4,0
2011-03-14,AF Buurman (NL),0,1,2,0,0,0,1,v Bangladesh,Chattogram,0,0
2011-03-14,PW Borren (NL),3,11,9,0,0,33.33,1,v Bangladesh,Chattogram,3,0
2011-03-14,PM Seelaar (NL),0,8,6,0,0,0,1,v Bangladesh,Chattogram,0,0
2011-03-14,Adeel Raja (NL),0,17,5,0,0,0,1,v Bangladesh,Chattogram,0,0
2011-03-14,Tamim Iqbal (BDESH),0,1,4,0,0,0,2,v Netherlands,Chattogram,0,0
2011-03-14,Imrul Kayes (BDESH),73*,167,113,6,0,64.6,2,v Netherlands,Chattogram,73*,1
2011-03-14,Junaid Siddique (BDESH),35,91,53,4,0,66.03,2,v Netherlands,Chattogram,35,0
2011-03-14,Shahriar Nafees (BDESH),37,56,60,4,0,61.66,2,v Netherlands,Chattogram,37,0
2011-03-14,Shakib Al Hasan (BDESH),1,5,7,0,0,14.28,2,v Netherlands,Chattogram,1,0
2011-03-14,Mushfiqur Rahim (BDESH),11*,10,12,1,1,91.66,2,v Netherlands,Chattogram,11*,1
2011-03-14,BRM Taylor (ZIM),4,3,5,1,0,80,1,v Pakistan,Pallekele,4,0
2011-03-14,RW Chakabva (ZIM),0,9,6,0,0,0,1,v Pakistan,Pallekele,0,0
2011-03-14,T Taibu (ZIM),19,54,29,2,0,65.51,1,v Pakistan,Pallekele,19,0
2011-03-14,V Sibanda (ZIM),5,14,11,1,0,45.45,1,v Pakistan,Pallekele,5,0
2011-03-14,CR Ervine (ZIM),52,98,82,5,0,63.41,1,v Pakistan,Pallekele,52,0
2011-03-14,GA Lamb (ZIM),16,44,28,1,0,57.14,1,v Pakistan,Pallekele,16,0
2011-03-14,E Chigumbura (ZIM),32*,57,46,2,0,69.56,1,v Pakistan,Pallekele,32*,1
2011-03-14,P Utseya (ZIM),18,36,32,0,0,56.25,1,v Pakistan,Pallekele,18,0
2011-03-14,AG Cremer (ZIM),0*,0,0,0,0,-,1,v Pakistan,Pallekele,0*,1
2011-03-14,Mohammad Hafeez (PAK),49,97,65,6,0,75.38,2,v Zimbabwe,Pallekele,49,0
2011-03-14,Ahmed Shehzad (PAK),8,18,11,2,0,72.72,2,v Zimbabwe,Pallekele,8,0
2011-03-14,Asad Shafiq (PAK),78*,136,97,7,0,80.41,2,v Zimbabwe,Pallekele,78*,1
2011-03-14,Shahid Afridi (PAK),3,6,4,0,0,75,2,v Zimbabwe,Pallekele,3,0
2011-03-14,Younis Khan (PAK),13*,50,28,0,0,46.42,2,v Zimbabwe,Pallekele,13*,1
2011-03-15,HM Amla (SA),18,20,17,1,1,105.88,1,v Ireland,Kolkata,18,0
2011-03-15,GC Smith (SA),7,43,18,0,0,38.88,1,v Ireland,Kolkata,7,0
2011-03-15,MN van Wyk (SA),42,48,41,7,1,102.43,1,v Ireland,Kolkata,42,0
2011-03-15,JH Kallis (SA),19,43,31,3,0,61.29,1,v Ireland,Kolkata,19,0
2011-03-15,JP Duminy (SA),99,139,103,6,1,96.11,1,v Ireland,Kolkata,99,0
2011-03-15,F du Plessis (SA),11,21,19,0,0,57.89,1,v Ireland,Kolkata,11,0
2011-03-15,CA Ingram (SA),46,55,43,7,0,106.97,1,v Ireland,Kolkata,46,0
2011-03-15,J Botha (SA),21*,47,28,1,0,75,1,v Ireland,Kolkata,21*,1
2011-03-15,RJ Peterson (SA),0*,1,0,0,0,-,1,v Ireland,Kolkata,0*,1
2011-03-15,WTS Porterfield (IRE),6,8,8,1,0,75,2,v South Africa,Kolkata,6,0
2011-03-15,PR Stirling (IRE),10,15,11,2,0,90.9,2,v South Africa,Kolkata,10,0
2011-03-15,EC Joyce (IRE),12,46,24,2,0,50,2,v South Africa,Kolkata,12,0
2011-03-15,NJ O'Brien (IRE),10,23,16,0,1,62.5,2,v South Africa,Kolkata,10,0
2011-03-15,GC Wilson (IRE),31,60,48,4,1,64.58,2,v South Africa,Kolkata,31,0
2011-03-15,KJ O'Brien (IRE),19,39,24,2,0,79.16,2,v South Africa,Kolkata,19,0
2011-03-15,AR Cusack (IRE),7,23,11,1,0,63.63,2,v South Africa,Kolkata,7,0
2011-03-15,JF Mooney (IRE),14,49,28,1,0,50,2,v South Africa,Kolkata,14,0
